City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,Season
Ahmedabad,2018-12-10,98.25,82.9102228224173,57.51,110.07,58.22,13.535549399815327,57.51,59.11,39.64,4.07,32.35,6.94,1158.0,2018,12,10,Winter
Ahmedabad,2018-12-11,118.16,82.9102228224173,60.28,102.68,58.0,13.535549399815327,60.28,104.49,32.76,4.11,32.32,6.95,938.0,2018,12,11,Winter
Ahmedabad,2018-12-12,95.4,82.9102228224173,41.8,78.91,42.06,13.535549399815327,41.8,51.61,39.05,4.09,32.36,6.95,920.0,2018,12,12,Winter
Ahmedabad,2018-12-13,70.04,82.9102228224173,14.87,78.1,26.87,13.535549399815327,14.87,69.86,55.89,4.05,32.32,6.94,336.0,2018,12,13,Winter
Ahmedabad,2018-12-14,56.71,82.9102228224173,7.45,60.4,18.52,13.535549399815327,7.45,42.48,61.74,4.07,32.3,6.9,275.0,2018,12,14,Winter
Ahmedabad,2018-12-15,59.4,82.9102228224173,7.23,47.87,15.42,13.535549399815327,7.23,21.53,71.46,4.07,32.33,6.97,191.0,2018,12,15,Winter
Ahmedabad,2018-12-16,54.75,82.9102228224173,6.99,43.7,14.29,13.535549399815327,6.99,19.99,76.37,4.06,32.31,6.94,172.0,2018,12,16,Winter
Ahmedabad,2018-12-17,62.18,82.9102228224173,7.67,55.29,17.43,13.535549399815327,7.67,29.22,73.67,4.06,32.31,6.93,198.0,2018,12,17,Winter
Ahmedabad,2018-12-18,238.42,82.9102228224173,26.3,73.22,32.07,13.535549399815327,26.3,34.63,63.89,4.08,32.34,6.94,381.0,2018,12,18,Winter
Ahmedabad,2018-12-19,125.16,82.9102228224173,46.84,96.16,48.74,13.535549399815327,46.84,63.66,55.2,4.11,32.33,6.96,800.0,2018,12,19,Winter
Ahmedabad,2018-12-20,106.45,82.9102228224173,56.46,78.1,50.03,13.535549399815327,56.46,83.62,55.5,4.08,32.39,7.0,967.0,2018,12,20,Winter
Ahmedabad,2018-12-21,92.45,82.9102228224173,46.89,85.56,46.28,13.535549399815327,46.89,60.42,36.608304512863775,4.1,32.39,7.0,978.0,2018,12,21,Winter
Ahmedabad,2018-12-22,111.75,82.9102228224173,89.19,90.59,88.27,13.535549399815327,89.19,80.9,62.55,4.09,32.36,6.99,1558.0,2018,12,22,Winter
Ahmedabad,2018-12-23,106.19,82.9102228224173,45.76,89.03,47.49,13.535549399815327,45.76,55.16,53.79,4.1,32.37,6.96,1300.0,2018,12,23,Winter
Ahmedabad,2018-12-24,72.1,82.9102228224173,11.61,94.32,28.91,13.535549399815327,11.61,54.74,63.46,4.08,32.37,6.95,355.0,2018,12,24,Winter
Ahmedabad,2018-12-25,79.15,82.9102228224173,12.74,92.85,29.19,13.535549399815327,12.74,64.9,70.54,4.08,32.34,6.94,370.0,2018,12,25,Winter
Ahmedabad,2018-12-26,94.8,82.9102228224173,23.18,79.56,31.84,13.535549399815327,23.18,56.2,63.95,4.08,32.3,6.94,448.0,2018,12,26,Winter
Ahmedabad,2018-12-27,80.14,82.9102228224173,86.91,71.98,65.41,13.535549399815327,86.91,64.7,47.86,4.09,32.31,6.99,1084.0,2018,12,27,Winter
Ahmedabad,2018-12-28,89.14,82.9102228224173,63.43,81.71,55.88,13.535549399815327,63.43,70.0,44.86,4.07,32.37,6.93,1319.0,2018,12,28,Winter
Ahmedabad,2018-12-29,68.29,82.9102228224173,16.94,82.74,29.12,13.535549399815327,16.94,61.27,51.76,4.05,32.32,6.94,379.0,2018,12,29,Winter
Ahmedabad,2018-12-30,67.75,82.9102228224173,17.63,81.78,29.28,13.535549399815327,17.63,57.37,63.34,4.07,32.3,6.98,396.0,2018,12,30,Winter
Ahmedabad,2018-12-31,80.54,82.9102228224173,71.11,77.0,61.31,13.535549399815327,71.11,64.49,60.07,4.05,32.33,6.93,744.0,2018,12,31,Winter
Ahmedabad,2019-01-01,110.71,82.9102228224173,63.03,111.56,100.04,13.535549399815327,63.03,80.15,57.12,4.08,32.33,6.93,1474.0,2019,1,1,Winter
Ahmedabad,2019-01-02,147.57,82.9102228224173,59.56,107.46,129.87,13.535549399815327,59.56,47.7,48.23,4.1,32.34,6.99,1246.0,2019,1,2,Winter
Ahmedabad,2019-01-03,131.5,82.9102228224173,119.68,75.82,88.04,13.535549399815327,119.68,55.29,43.25,4.09,32.42,7.0,1719.0,2019,1,3,Winter
Ahmedabad,2019-01-04,102.12,82.9102228224173,57.92,95.29,54.93,13.535549399815327,57.92,69.02,51.71,4.09,32.38,6.98,1264.0,2019,1,4,Winter
Ahmedabad,2019-01-05,115.0,82.9102228224173,63.86,111.04,61.99,13.535549399815327,63.86,86.65,59.25,4.12,32.43,6.97,1127.0,2019,1,5,Winter
Ahmedabad,2019-01-06,84.84,82.9102228224173,40.16,72.85,39.55,13.535549399815327,40.16,52.52,59.42,4.12,32.35,7.02,908.0,2019,1,6,Winter
Ahmedabad,2019-01-07,74.62,82.9102228224173,8.16,73.22,21.96,13.535549399815327,8.16,48.21,74.83,4.12,32.35,6.99,236.0,2019,1,7,Winter
Ahmedabad,2019-01-08,89.72,82.9102228224173,13.83,80.78,26.92,13.535549399815327,13.83,56.43,73.64,4.09,32.39,6.99,313.0,2019,1,8,Winter
Ahmedabad,2019-01-09,84.03,82.9102228224173,26.24,90.66,36.19,13.535549399815327,26.24,63.72,72.75,4.13,32.39,7.07,471.0,2019,1,9,Winter
Ahmedabad,2019-01-10,82.79,82.9102228224173,32.14,79.69,36.86,13.535549399815327,32.14,59.98,60.48,4.14,32.36,7.02,661.0,2019,1,10,Winter
Ahmedabad,2019-01-11,76.38,82.9102228224173,42.44,82.76,43.33,13.535549399815327,42.44,70.61,59.68,4.12,32.37,7.02,711.0,2019,1,11,Winter
Ahmedabad,2019-01-12,66.01,82.9102228224173,53.08,73.79,46.37,13.535549399815327,53.08,61.71,73.43,4.11,32.35,6.96,854.0,2019,1,12,Winter
Ahmedabad,2019-01-13,116.42,82.9102228224173,63.2,82.77,54.86,13.535549399815327,63.2,64.52,59.07,4.16,32.4,6.95,1258.0,2019,1,13,Winter
Ahmedabad,2019-01-14,75.49,82.9102228224173,9.04,61.8,19.74,13.535549399815327,9.04,34.03,80.26,4.16,32.44,7.03,407.0,2019,1,14,Winter
Ahmedabad,2019-01-15,66.97,82.9102228224173,6.96,37.35,12.77,13.535549399815327,6.96,28.48,89.73,4.11,32.42,7.03,172.0,2019,1,15,Winter
Ahmedabad,2019-01-16,161.09,82.9102228224173,101.89,116.48,108.56,13.535549399815327,101.89,64.92,84.85,4.06,32.36,6.94,116.0,2019,1,16,Winter
Ahmedabad,2019-01-17,124.45,82.9102228224173,96.21,97.63,81.12,13.535549399815327,96.21,56.28,53.72,4.11,32.36,6.97,1302.0,2019,1,17,Winter
Ahmedabad,2019-01-18,95.15,82.9102228224173,48.24,95.6,49.59,13.535549399815327,48.24,79.66,52.85,4.12,32.33,6.96,1275.0,2019,1,18,Winter
Ahmedabad,2019-01-19,73.58,82.9102228224173,32.68,80.71,37.41,13.535549399815327,32.68,56.74,36.97,4.1,32.3,6.96,527.0,2019,1,19,Winter
Ahmedabad,2019-01-20,86.32,82.9102228224173,49.43,104.79,54.37,13.535549399815327,49.43,79.76,35.32,4.1,32.33,6.95,839.0,2019,1,20,Winter
Ahmedabad,2019-01-21,149.26,82.9102228224173,78.38,85.92,65.56,13.535549399815327,78.38,98.89,27.07,4.1,32.4,6.95,1537.0,2019,1,21,Winter
Ahmedabad,2019-01-22,70.06,82.9102228224173,26.17,55.69,27.82,13.535549399815327,26.17,62.14,23.56,4.09,32.34,7.02,547.0,2019,1,22,Winter
Ahmedabad,2019-01-23,86.59,82.9102228224173,40.08,82.87,42.04,13.535549399815327,40.08,83.72,32.62,4.11,32.35,6.95,716.0,2019,1,23,Winter
Ahmedabad,2019-01-24,74.12,82.9102228224173,18.26,81.45,29.55,13.535549399815327,18.26,94.78,39.51,4.12,32.33,6.92,464.0,2019,1,24,Winter
Ahmedabad,2019-01-25,52.92,82.9102228224173,11.03,63.81,21.32,13.535549399815327,11.03,63.17,43.54,4.07,32.32,6.95,302.0,2019,1,25,Winter
Ahmedabad,2019-01-26,47.26,82.9102228224173,16.22,64.71,24.43,13.535549399815327,16.22,63.03,20.0,4.04,32.31,6.95,260.0,2019,1,26,Winter
Ahmedabad,2019-01-27,52.79,82.9102228224173,18.13,59.21,24.19,13.535549399815327,18.13,37.29,36.608304512863775,4.07,32.34,6.93,430.0,2019,1,27,Winter
Ahmedabad,2019-01-28,63.68,82.9102228224173,22.56,67.41,28.61,13.535549399815327,22.56,37.73,53.12,4.06,32.32,6.93,477.0,2019,1,28,Winter
Ahmedabad,2019-01-29,73.37,82.9102228224173,16.1,77.92,27.51,13.535549399815327,16.1,38.59,39.08,4.05,32.28,6.92,491.0,2019,1,29,Winter
Ahmedabad,2019-01-30,55.24,82.9102228224173,34.37,83.79,39.08,13.535549399815327,34.37,78.4,40.04,4.01,32.3,6.94,470.0,2019,1,30,Winter
Ahmedabad,2019-01-31,83.1,82.9102228224173,37.91,110.77,47.47,13.535549399815327,37.91,94.79,44.33,4.06,32.31,6.93,847.0,2019,1,31,Winter
Ahmedabad,2019-02-01,76.87,82.9102228224173,17.85,77.35,28.34,13.535549399815327,17.85,87.94,36.28,4.05,32.3,6.93,559.0,2019,2,1,Winter
Ahmedabad,2019-02-02,47.01,82.9102228224173,13.12,66.95,23.24,13.535549399815327,13.12,71.48,45.06,4.04,32.33,6.92,334.0,2019,2,2,Winter
Ahmedabad,2019-02-03,54.77,82.9102228224173,11.01,77.02,24.46,13.535549399815327,11.01,64.47,53.55,4.08,32.36,6.94,346.0,2019,2,3,Winter
Ahmedabad,2019-02-04,103.13,82.9102228224173,46.91,80.34,45.24,13.535549399815327,46.91,56.3,52.37,4.08,32.31,7.02,529.0,2019,2,4,Winter
Ahmedabad,2019-02-05,117.59,82.9102228224173,61.13,116.34,61.73,13.535549399815327,61.13,76.89,42.29,4.12,32.36,7.06,1261.0,2019,2,5,Winter
Ahmedabad,2019-02-06,50.15,82.9102228224173,9.02,67.96,21.2,13.535549399815327,9.02,57.09,47.5,4.08,32.29,6.94,254.0,2019,2,6,Winter
Ahmedabad,2019-02-07,94.1,82.9102228224173,10.62,44.91,16.6,13.535549399815327,10.62,42.04,55.84,4.08,32.31,6.93,308.0,2019,2,7,Winter
Ahmedabad,2019-02-08,105.03,82.9102228224173,10.13,56.09,18.99,13.535549399815327,10.13,41.4,43.09,4.07,32.3,6.97,290.0,2019,2,8,Winter
Ahmedabad,2019-02-09,46.5,82.9102228224173,15.39,79.42,27.47,13.535549399815327,15.39,41.88,41.7,4.08,32.33,6.9,340.0,2019,2,9,Winter
Ahmedabad,2019-02-10,41.76,82.9102228224173,20.48,77.13,29.76,13.535549399815327,20.48,55.24,44.7,4.06,32.31,6.91,492.0,2019,2,10,Winter
Ahmedabad,2019-02-11,46.91,82.9102228224173,14.6,86.07,28.61,13.535549399815327,14.6,51.46,51.3,4.05,32.32,6.92,343.0,2019,2,11,Winter
Ahmedabad,2019-02-12,59.98,82.9102228224173,50.93,76.66,46.6,13.535549399815327,50.93,53.21,53.67,4.09,32.32,6.9,604.0,2019,2,12,Winter
Ahmedabad,2019-02-13,82.79,82.9102228224173,45.8,86.15,47.96,13.535549399815327,45.8,93.37,52.04,4.11,32.28,6.99,1028.0,2019,2,13,Winter
Ahmedabad,2019-02-14,62.6,82.9102228224173,19.59,65.12,26.31,13.535549399815327,19.59,38.05,57.79,4.1,32.36,6.95,755.0,2019,2,14,Winter
Ahmedabad,2019-02-15,72.53,82.9102228224173,20.61,102.5,35.87,13.535549399815327,20.61,45.85,46.37,4.12,32.31,6.98,489.0,2019,2,15,Winter
Ahmedabad,2019-02-16,44.69,82.9102228224173,32.07,75.36,35.79,13.535549399815327,32.07,39.99,53.96,4.1,32.37,6.98,373.0,2019,2,16,Winter
Ahmedabad,2019-02-17,54.18,82.9102228224173,35.1,83.9,39.51,13.535549399815327,35.1,51.23,51.56,4.09,32.34,7.03,914.0,2019,2,17,Winter
Ahmedabad,2019-02-18,81.84,82.9102228224173,28.68,104.86,40.93,13.535549399815327,28.68,87.99,43.05,4.1,32.4,7.02,895.0,2019,2,18,Winter
Ahmedabad,2019-02-19,46.48,82.9102228224173,17.55,60.72,24.22,13.535549399815327,17.55,42.93,39.32,4.22,32.37,6.99,502.0,2019,2,19,Winter
Ahmedabad,2019-02-20,62.32,82.9102228224173,64.13,83.57,55.67,13.535549399815327,64.13,38.91,32.1,4.16,32.41,7.0,834.0,2019,2,20,Winter
Ahmedabad,2019-02-21,37.26,82.9102228224173,8.83,37.95,13.95,13.535549399815327,8.83,23.36,29.13,4.1,32.37,7.03,826.0,2019,2,21,Winter
Ahmedabad,2019-02-22,37.96,82.9102228224173,16.2,48.69,20.61,13.535549399815327,16.2,19.56,15.47,4.11,32.4,7.03,403.0,2019,2,22,Winter
Ahmedabad,2019-02-23,34.1,82.9102228224173,12.42,67.07,22.88,13.535549399815327,12.42,42.34,59.67,4.09,32.42,6.97,253.0,2019,2,23,Winter
Ahmedabad,2019-02-24,64.5,82.9102228224173,56.57,77.32,49.9,13.535549399815327,56.57,52.95,39.14,4.14,32.38,7.02,789.0,2019,2,24,Winter
Ahmedabad,2019-02-25,50.97,82.9102228224173,42.41,49.52,35.15,13.535549399815327,42.41,38.67,43.21,4.1,32.38,7.02,904.0,2019,2,25,Winter
Ahmedabad,2019-02-26,64.44,82.9102228224173,13.19,45.6,18.2,13.535549399815327,13.19,33.91,33.88,4.15,32.37,7.08,467.0,2019,2,26,Winter
Ahmedabad,2019-02-27,51.5,82.9102228224173,12.26,52.88,19.41,13.535549399815327,12.26,29.79,38.45,4.17,32.4,7.09,296.0,2019,2,27,Winter
Ahmedabad,2019-02-28,33.38,82.9102228224173,14.07,73.92,25.42,13.535549399815327,14.07,50.46,48.39,4.15,32.38,7.04,307.0,2019,2,28,Winter
Ahmedabad,2019-03-01,42.11,82.9102228224173,14.18,84.67,28.04,13.535549399815327,14.18,49.29,47.63,4.11,32.38,6.94,350.0,2019,3,1,Summer
Ahmedabad,2019-03-02,46.35,82.9102228224173,9.25,69.51,21.69,13.535549399815327,9.25,62.8,69.79,4.08,32.34,7.07,318.0,2019,3,2,Summer
Ahmedabad,2019-03-03,61.32,82.9102228224173,15.88,48.4,20.36,13.535549399815327,15.88,49.88,21.17,4.16,32.45,7.04,338.0,2019,3,3,Summer
Ahmedabad,2019-03-04,48.84,82.9102228224173,9.85,42.96,15.71,13.535549399815327,9.85,26.4,51.34,4.1,32.38,7.04,276.0,2019,3,4,Summer
Ahmedabad,2019-03-05,39.23,82.9102228224173,12.69,67.29,23.08,13.535549399815327,12.69,33.79,59.73,4.07,32.33,7.03,286.0,2019,3,5,Summer
Ahmedabad,2019-03-06,45.37,82.9102228224173,23.56,72.21,30.3,13.535549399815327,23.56,45.56,49.33,4.17,32.33,6.98,461.0,2019,3,6,Summer
Ahmedabad,2019-03-07,55.7,82.9102228224173,34.47,72.07,36.24,13.535549399815327,34.47,51.26,52.99,4.12,32.38,7.03,824.0,2019,3,7,Summer
Ahmedabad,2019-03-08,54.11,82.9102228224173,48.38,54.45,38.8,13.535549399815327,48.38,45.55,41.35,4.15,32.45,7.1,754.0,2019,3,8,Summer
Ahmedabad,2019-03-09,52.68,82.9102228224173,29.23,47.19,26.52,13.535549399815327,29.23,15.13,57.32,4.16,32.43,7.08,926.0,2019,3,9,Summer
Ahmedabad,2019-03-10,44.12,82.9102228224173,10.66,79.99,24.97,13.535549399815327,10.66,60.68,61.08,4.17,32.44,7.06,280.0,2019,3,10,Summer
Ahmedabad,2019-03-11,46.52,82.9102228224173,17.55,48.97,21.43,13.535549399815327,17.55,38.16,47.77,4.12,32.42,7.08,310.0,2019,3,11,Summer
Ahmedabad,2019-03-12,57.06,82.9102228224173,34.49,100.8,43.19,13.535549399815327,34.49,60.72,48.13,4.11,32.35,7.05,606.0,2019,3,12,Summer
Ahmedabad,2019-03-13,84.14,82.9102228224173,15.24,107.41,34.05,13.535549399815327,15.24,79.47,50.53,4.07,32.43,7.04,632.0,2019,3,13,Summer
Ahmedabad,2019-03-14,52.24,82.9102228224173,10.75,61.88,20.71,13.535549399815327,10.75,24.81,56.16,4.1,32.37,6.95,262.0,2019,3,14,Summer
Ahmedabad,2019-03-15,62.44,82.9102228224173,26.15,84.42,34.65,13.535549399815327,26.15,48.85,58.49,4.1,32.38,6.98,428.0,2019,3,15,Summer
Ahmedabad,2019-03-16,66.97,82.9102228224173,17.21,91.72,31.41,13.535549399815327,17.21,62.66,59.98,4.11,32.39,7.03,625.0,2019,3,16,Summer
Ahmedabad,2019-03-17,75.05,82.9102228224173,12.67,96.99,30.14,13.535549399815327,12.67,58.55,64.12,4.11,32.4,6.97,321.0,2019,3,17,Summer
Ahmedabad,2019-03-18,60.5,82.9102228224173,18.21,104.48,35.0,13.535549399815327,18.21,41.81,56.66,4.11,32.34,7.03,353.0,2019,3,18,Summer
Ahmedabad,2019-03-19,88.33,82.9102228224173,80.16,95.95,73.2,13.535549399815327,80.16,39.24,45.03,4.08,32.36,7.01,1017.0,2019,3,19,Summer
Ahmedabad,2019-03-20,78.11,82.9102228224173,13.65,60.29,21.95,13.535549399815327,13.65,40.62,29.9,4.13,32.29,6.97,876.0,2019,3,20,Summer
Ahmedabad,2019-03-21,62.04,82.9102228224173,24.16,60.52,29.65,13.535549399815327,24.16,38.14,41.42,4.12,32.34,6.98,380.0,2019,3,21,Summer
Ahmedabad,2019-03-22,73.98,82.9102228224173,43.21,64.62,40.71,13.535549399815327,43.21,28.52,48.02,4.1,32.34,6.99,730.0,2019,3,22,Summer
Ahmedabad,2019-03-23,75.84,82.9102228224173,41.7,95.28,46.74,13.535549399815327,41.7,54.31,50.85,4.14,32.29,7.02,998.0,2019,3,23,Summer
Ahmedabad,2019-03-24,92.21,82.9102228224173,26.17,69.96,60.01,13.535549399815327,26.17,39.96,43.76,4.13,32.37,7.03,917.0,2019,3,24,Summer
Ahmedabad,2019-03-25,64.71,82.9102228224173,20.95,81.65,31.09,13.535549399815327,20.95,65.11,38.94,4.09,32.4,6.99,402.0,2019,3,25,Summer
Ahmedabad,2019-03-26,67.44,82.9102228224173,15.64,86.7,29.34,13.535549399815327,15.64,61.6,47.12,4.13,32.33,6.98,404.0,2019,3,26,Summer
Ahmedabad,2019-03-27,69.51,82.9102228224173,54.2,85.74,53.69,13.535549399815327,54.2,69.03,63.51,4.13,32.34,7.03,559.0,2019,3,27,Summer
Ahmedabad,2019-03-28,112.44,82.9102228224173,61.37,88.16,69.9,13.535549399815327,61.37,88.25,41.77,4.19,32.47,7.03,1459.0,2019,3,28,Summer
Ahmedabad,2019-03-29,133.21,82.9102228224173,50.0,62.67,47.93,13.535549399815327,50.0,45.16,24.82,4.2,32.49,7.06,1222.0,2019,3,29,Summer
Ahmedabad,2019-03-30,89.74,82.9102228224173,33.94,68.97,35.31,13.535549399815327,33.94,9.65,17.76,4.14,32.47,7.07,869.0,2019,3,30,Summer
Ahmedabad,2019-03-31,74.35,82.9102228224173,11.84,58.93,24.38,13.535549399815327,11.84,10.22,28.63,4.16,32.38,7.0,471.0,2019,3,31,Summer
Ahmedabad,2019-04-01,96.96,82.9102228224173,16.25,88.34,42.22,13.535549399815327,16.25,15.4,30.19,4.21,32.45,7.08,353.0,2019,4,1,Summer
Ahmedabad,2019-04-02,122.78,82.9102228224173,36.74,99.37,75.89,13.535549399815327,36.74,15.97,25.6,4.21,32.53,7.11,679.0,2019,4,2,Summer
Ahmedabad,2019-04-03,109.21,82.9102228224173,47.6,90.25,79.91,13.535549399815327,47.6,13.25,26.93,4.22,32.5,7.17,688.0,2019,4,3,Summer
Ahmedabad,2019-04-04,94.41,82.9102228224173,20.27,84.32,56.25,13.535549399815327,20.27,9.95,21.82,4.2,32.43,7.17,1044.0,2019,4,4,Summer
Ahmedabad,2019-04-05,97.92,82.9102228224173,23.05,75.36,53.96,13.535549399815327,23.05,11.42,17.98,4.21,32.54,7.06,537.0,2019,4,5,Summer
Ahmedabad,2019-04-06,97.68,82.9102228224173,21.56,72.48,51.45,13.535549399815327,21.56,12.63,20.2,4.18,32.42,7.08,420.0,2019,4,6,Summer
Ahmedabad,2019-04-07,99.9,82.9102228224173,24.47,56.89,46.01,13.535549399815327,24.47,15.72,15.01,4.21,32.43,7.08,534.0,2019,4,7,Summer
Ahmedabad,2019-04-08,78.55,82.9102228224173,26.28,69.17,53.36,13.535549399815327,26.28,11.52,18.04,4.18,32.45,7.09,472.0,2019,4,8,Summer
Ahmedabad,2019-04-09,73.58,82.9102228224173,19.53,63.23,45.42,13.535549399815327,19.53,11.56,26.46,4.22,32.51,7.09,493.0,2019,4,9,Summer
Ahmedabad,2019-04-10,64.02,82.9102228224173,51.44,40.04,56.47,13.535549399815327,51.44,6.21,13.73,4.16,32.52,7.14,566.0,2019,4,10,Summer
Ahmedabad,2019-04-11,81.22,82.9102228224173,65.1,44.75,67.79,13.535549399815327,65.1,7.27,15.7,4.23,32.46,7.16,1121.0,2019,4,11,Summer
Ahmedabad,2019-04-12,75.74,82.9102228224173,21.38,67.43,48.85,13.535549399815327,21.38,8.99,17.56,4.2,32.5,7.11,944.0,2019,4,12,Summer
Ahmedabad,2019-04-13,70.14,82.9102228224173,20.83,68.1,48.76,13.535549399815327,20.83,5.29,27.51,4.23,32.6,7.14,395.0,2019,4,13,Summer
Ahmedabad,2019-04-14,67.2,82.9102228224173,11.75,57.38,36.76,13.535549399815327,11.75,7.75,46.45,4.23,32.52,7.18,406.0,2019,4,14,Summer
Ahmedabad,2019-04-15,225.49,82.9102228224173,29.7,62.65,51.85,13.535549399815327,29.7,30.33,36.29,4.18,32.5,7.11,649.0,2019,4,15,Summer
Ahmedabad,2019-04-16,182.46,82.9102228224173,15.24,59.22,40.26,13.535549399815327,15.24,49.94,48.98,4.23,32.5,7.17,428.0,2019,4,16,Summer
Ahmedabad,2019-04-17,95.69,82.9102228224173,9.19,60.62,36.3,13.535549399815327,9.19,85.28,75.85,4.19,32.5,7.12,392.0,2019,4,17,Summer
Ahmedabad,2019-04-18,93.12,82.9102228224173,8.88,72.4,41.94,13.535549399815327,8.88,36.52,74.03,4.19,32.49,7.11,274.0,2019,4,18,Summer
Ahmedabad,2019-04-19,64.3,82.9102228224173,10.74,95.27,54.49,13.535549399815327,10.74,57.46,74.2,4.19,32.52,7.15,354.0,2019,4,19,Summer
Ahmedabad,2019-04-20,81.71,82.9102228224173,23.23,128.87,79.56,13.535549399815327,23.23,91.79,77.88,4.2,32.51,7.08,419.0,2019,4,20,Summer
Ahmedabad,2019-04-21,66.39,82.9102228224173,60.25,77.36,83.16,13.535549399815327,60.25,50.53,63.95,4.16,32.47,7.06,1205.0,2019,4,21,Summer
Ahmedabad,2019-04-22,92.59,82.9102228224173,35.37,92.43,71.48,13.535549399815327,35.37,72.51,63.21,4.18,32.45,7.07,778.0,2019,4,22,Summer
Ahmedabad,2019-04-23,84.47,82.9102228224173,27.88,85.23,63.88,13.535549399815327,27.88,70.3,59.98,4.21,32.42,7.08,730.0,2019,4,23,Summer
Ahmedabad,2019-04-24,76.98,82.9102228224173,9.49,43.57,28.34,13.535549399815327,9.49,51.35,40.16,4.31,32.51,7.17,608.0,2019,4,24,Summer
Ahmedabad,2019-04-27,84.95,82.9102228224173,38.54,63.41,79.01,13.535549399815327,38.54,54.58,69.89,4.19,32.44,7.12,294.76488095238096,2019,4,27,Summer
Ahmedabad,2019-04-28,91.99,82.9102228224173,75.71,46.84,82.03,13.535549399815327,75.71,42.2,51.25,4.14,32.49,7.13,1346.0,2019,4,28,Summer
Ahmedabad,2019-04-29,110.7,82.9102228224173,11.92,49.22,32.91,13.535549399815327,11.92,49.14,57.93,4.15,32.46,7.1,1015.0,2019,4,29,Summer
Ahmedabad,2019-04-30,132.76,82.9102228224173,9.13,65.49,38.76,13.535549399815327,9.13,55.8,78.36,4.16,32.36,7.03,255.0,2019,4,30,Summer
Ahmedabad,2019-05-01,113.47,82.9102228224173,23.43,70.08,51.67,13.535549399815327,23.43,83.88,49.54,4.15,32.44,7.07,518.0,2019,5,1,Summer
Ahmedabad,2019-05-02,101.68,82.9102228224173,24.04,76.61,55.31,13.535549399815327,24.04,106.65,64.47,4.14,32.48,7.02,604.0,2019,5,2,Summer
Ahmedabad,2019-05-03,86.07,82.9102228224173,13.77,62.42,40.29,13.535549399815327,13.77,96.27,41.5,4.19,32.43,7.13,315.0,2019,5,3,Summer
Ahmedabad,2019-05-04,72.58,82.9102228224173,14.52,54.32,37.33,13.535549399815327,14.52,77.82,2.97,4.21,32.49,7.08,326.0,2019,5,4,Summer
Ahmedabad,2019-05-05,81.79,82.9102228224173,19.4,58.23,42.89,13.535549399815327,19.4,136.27,3.02,4.15,32.45,7.11,449.0,2019,5,5,Summer
Ahmedabad,2019-05-06,72.54,82.9102228224173,23.99,74.87,54.42,13.535549399815327,23.99,98.42,3.11,4.19,32.45,7.06,455.0,2019,5,6,Summer
Ahmedabad,2019-05-07,58.71,82.9102228224173,12.69,70.34,31.99,13.535549399815327,12.69,66.1,2.16,4.18,32.32,7.06,398.0,2019,5,7,Summer
Ahmedabad,2019-05-08,72.51,82.9102228224173,15.56,57.84,39.83,13.535549399815327,15.56,88.54,3.12,4.19,32.52,7.11,346.0,2019,5,8,Summer
Ahmedabad,2019-05-09,43.83,82.9102228224173,11.8,43.77,17.0,13.535549399815327,11.8,46.28,3.13,4.09,32.35,6.94,291.0,2019,5,9,Summer
Ahmedabad,2019-05-10,15.52,82.9102228224173,14.94980870980871,42.06444851444852,0.0,13.535549399815327,12.837420289855071,1.31,36.608304512863775,3.78,28.55,6.81,294.76488095238096,2019,5,10,Summer
Ahmedabad,2019-05-14,46.04,141.54,17.26,130.23,49.54,13.535549399815327,17.26,107.28,48.32,8.89,52.6,8.78,294.76488095238096,2019,5,14,Summer
Ahmedabad,2019-05-15,37.55,122.41,15.08,85.12,58.72,13.535549399815327,15.08,163.01,48.23,16.44,85.54,14.19,281.0,2019,5,15,Summer
Ahmedabad,2019-05-16,33.97,116.32,14.67,79.71,55.61,13.535549399815327,14.67,91.26,51.86,15.55,83.89,13.15,330.0,2019,5,16,Summer
Ahmedabad,2019-05-17,35.48,130.07,18.02,77.61,58.41,13.535549399815327,18.02,98.35,38.99,15.88,83.83,13.34,356.0,2019,5,17,Summer
Ahmedabad,2019-05-18,34.11,138.31,13.27,75.23,51.83,13.535549399815327,13.27,88.66,42.22,15.93,82.73,13.44,359.0,2019,5,18,Summer
Ahmedabad,2019-05-19,33.69,111.73,34.56,68.9,69.77,13.535549399815327,34.56,80.9,36.95,15.53,84.17,13.19,547.0,2019,5,19,Summer
Ahmedabad,2019-05-20,42.31,118.65,17.47,81.84,59.84,13.535549399815327,17.47,89.57,46.68,15.98,83.87,13.6,813.0,2019,5,20,Summer
Ahmedabad,2019-05-21,24.6,103.88,11.03,81.24,52.21,13.535549399815327,11.03,80.74,46.65,15.31,82.95,11.66,321.0,2019,5,21,Summer
Ahmedabad,2019-05-22,27.93,103.3,11.44,76.75,50.49,13.535549399815327,11.44,86.48,54.34,15.6,84.17,13.6,270.0,2019,5,22,Summer
Ahmedabad,2019-05-23,41.39,135.65,14.29,89.1,59.76,13.535549399815327,14.29,105.96,49.7,16.33,83.95,13.48,323.0,2019,5,23,Summer
Ahmedabad,2019-05-24,46.79,148.0,14.31,93.27,61.82,13.535549399815327,14.31,131.04,56.31,15.21,82.4,11.95,344.0,2019,5,24,Summer
